video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations,caption sc,caption lc,C3D sc,Asthetic Median sc,Asthetic Median lc,C3D lc
7931,0.8503894195656441,33,0.7711323715015868,12,0.8623750891312875,0.7761853765212241,0.8078500000000006,0.8689575000000004,0.7676951234509606,0.7644636095129387
7933,0.8611096039462053,33,0.7841612837929954,11,0.859066707892411,0.7653612000117215,0.85613,0.8701749999999993,0.8246624911413246,0.7812602440072144
7935,0.8536100351710443,34,0.7632212484738545,9,0.8636752092309774,0.7691604252281796,0.8397500000000001,0.8473397222222223,0.7327559264503966,0.7818082169886624
7936,0.8576772015735094,32,0.7761716245710271,13,0.8543694031470186,0.7453576715309883,0.847,0.8749700000000001,0.8323146333253724,0.7816565218967594
7939,0.8807996776400637,33,0.8025181990532522,13,0.8607718552801269,0.8050516154489963,0.9063400000000001,0.895315000000001,0.7932253342006864,0.8067442311143297
7940,0.8726248899102573,33,0.7778577987212236,15,0.8698885298205141,0.7692917923440702,0.8588000000000001,0.8919225000000008,0.7900209361945496,0.7828266740022047
7941,0.8966388337270503,45,0.8153359262078348,12,0.9214539174541011,0.8311287390416657,0.87519,0.8684574999999991,0.7925674903471907,0.8065187364008174
7942,0.8706948499904437,38,0.7736079798315594,10,0.8769809499808876,0.7693779459990635,0.84694,0.8818774999999994,0.7816647099915672,0.7740113173365437
7944,0.8243383581095141,34,0.7645918644173616,12,0.8455579662190275,0.7621674258351849,0.8075100000000005,0.7987275000000011,0.7523571192334025,0.7816754867656739
7945,0.8400781301156297,46,0.7621489226858014,13,0.8534250102312597,0.7792148568915997,0.8341599999999996,0.8193025000000002,0.7263797366186147,0.7637862403413913
7946,0.8380279598548949,33,0.7369022747761657,15,0.8253396697097896,0.686523057781137,0.8170599999999998,0.8843725000000004,0.7912641429332106,0.783298840609178
7947,0.8678723273090394,34,0.791841787564072,11,0.866914654618079,0.7956952352686116,0.8804700000000005,0.8571899999999993,0.7897095226312103,0.7862671570878547
7948,0.8460751777905358,32,0.7926812196127522,10,0.8406191055810718,0.7989619659441274,0.8307799999999999,0.8722824999999997,0.7929146437384481,0.7798863028243059
7951,0.8747363305739712,32,0.7641422037464006,12,0.8705401611479419,0.7503125910974604,0.9083500000000002,0.8495150000000006,0.7514199096615256,0.8045237231291562
7952,0.8433475481449114,33,0.762113561613629,11,0.8579125962898222,0.7689596773960742,0.8147300000000003,0.8428350000000009,0.7444369112193003,0.7660979804430671
7953,0.8493098639530898,34,0.7684381249753649,25,0.8430697279061796,0.7860857977593873,0.8529800000000002,0.85812,0.7284922460938554,0.7730886582888296
7954,0.8517764975155366,34,0.7839948563500935,10,0.8778567450310732,0.788057041527352,0.8028299999999996,0.8485625000000003,0.8334029331873248,0.7264624091583451
7955,0.8584969750949407,33,0.782668818397235,10,0.8392489501898819,0.7717943408586463,0.8640400000000001,0.8914499999999989,0.798992812495497,0.7880937793761507
7956,0.8743907785105582,34,0.7756023537878793,13,0.8654989320211157,0.7621870226673813,0.8718400000000007,0.8947252500000009,0.8000282402189988,0.7780071295977563
7957,0.8533076498020742,34,0.8015307231689291,13,0.8445302996041484,0.7931556387923853,0.8778600000000002,0.8463099999999999,0.8235903675847789,0.7962212475061672
7958,0.8072164387040597,33,0.7373587722819512,16,0.771949266297008,0.7093937017388363,0.8450799999999998,0.8398872222222231,0.7501003140967497,0.7805473715533825
7959,0.8480648925550318,34,0.7778415347400648,10,0.8639297851100636,0.7951000005585273,0.8502300000000002,0.8141699999999998,0.7402361970119807,0.7809299408312239
7961,0.8474597258189343,34,0.7577149996051802,11,0.847081951637869,0.7591835006491519,0.8799299999999995,0.8157449999999994,0.7306666321593727,0.7818263649630445
7962,0.8511793246133907,33,0.769955122018223,19,0.8475436492267816,0.7814935609212921,0.8441199999999998,0.8655100000000001,0.7351605873422847,0.7816727788880232
7963,0.8595299050464043,34,0.7895276495658972,12,0.869724810092808,0.7874965282147439,0.8341499999999997,0.8645200000000013,0.8045509318800554,0.778566609954045
7964,0.856547466460129,33,0.7729565167803026,11,0.8668249329202588,0.7794676898948173,0.8558299999999999,0.8367099999999987,0.7703781329585326,0.7625125543730434
7967,0.8386038386370863,33,0.7792660820255727,16,0.8266626772741728,0.774945244819198,0.8600900000000001,0.8409999999999997,0.7856138112166002,0.7815600272472943
7969,0.8757649193343353,33,0.7936301673324131,12,0.8860148386686707,0.8164141584119774,0.8756400000000003,0.8553899999999995,0.7598295470030847,0.7818628055026127
7970,0.8449910760154721,82,0.7868383860547572,24,0.839273402030944,0.7818346722959688,0.8251499999999997,0.8762675000000003,0.8030112091339671,0.7806729904931241
7972,0.8813476626382941,33,0.7876492173960077,10,0.9010665752765876,0.7889658170406764,0.8523299999999999,0.8709275000000014,0.7910354819208315,0.7816297535818465
7973,0.8578854701309786,33,0.7612995711021372,11,0.841350940261957,0.7608069252909414,0.8805299999999998,0.8683100000000007,0.7398191940688149,0.783765239757851
7975,0.8468166856592985,43,0.7703444003357671,11,0.8429821213185974,0.7653309530536034,0.8643299999999999,0.8369724999999991,0.7688693709812339,0.7818463242546281
7976,0.8570020827439906,32,0.7647029710230607,9,0.8696991654879809,0.7639231125572887,0.8705099999999998,0.8181000000000007,0.7490125843869885,0.7819530745906768
7977,0.8609760279863925,51,0.7567826717515247,32,0.871680111528341,0.755136323435224,0.867228888888889,0.8333149999999989,0.7331195088004742,0.7837385313351768
7980,0.8736867270913617,47,0.7782205774931892,10,0.8737584541827231,0.7783700797008084,0.8635900000000005,0.8836400000000002,0.7745933680880949,0.7815487824830449
7981,0.8423597688295024,59,0.7652492108043774,12,0.8534820376590044,0.7612438818499518,0.8410200000000003,0.8214550000000004,0.7571820879205882,0.7813269915970171
7983,0.8538943707418635,32,0.782882518391517,16,0.8474199914837267,0.7919110294667905,0.8459700000000002,0.8747675000000005,0.7882968388218137,0.7594111758106734
7984,0.8707671490287177,35,0.7889201974882541,12,0.8604105480574351,0.7918396604895193,0.8862299999999999,0.8760175000000003,0.7900936330891484,0.7819078358848296
7985,0.8546466384700871,34,0.7745475280049652,12,0.8595948047179518,0.759727976893958,0.8311700000000001,0.8682269444444447,0.8085482865337255,0.7701858716982196
7986,0.86552259924942,33,0.8004561306023732,15,0.8561276984988401,0.8014959608492579,0.8891999999999999,0.8606349999999996,0.8136550364691326,0.7851775642418446
7987,0.865220892080733,32,0.785334519817144,18,0.8630917841614668,0.7886708182630451,0.8819299999999999,0.8527699999999987,0.781523056831416,0.7824733859110697
7988,0.8643219660105581,41,0.7754262637810462,14,0.8654989320211157,0.7621870226673813,0.8291700000000003,0.8971200000000006,0.8278464799211015,0.7494845298683206
7990,0.8464414497707203,33,0.7741990459415458,11,0.8357516495414409,0.7676338805298552,0.8304,0.8838624999999997,0.7878528046589873,0.7736756180474853
7991,0.8558688273086004,33,0.7767323157252486,10,0.8304959879505341,0.7538705764634148,0.8844108333333333,0.8780724999999998,0.817361440167284,0.7818266698068808
7992,0.8726812477769471,32,0.7817727681695352,10,0.9031549955538939,0.790770999199317,0.8116000000000001,0.8728150000000007,0.7965873324202896,0.7489617418592172
7993,0.8689559666183814,33,0.7951173543366086,10,0.8573444332367627,0.7977555402915573,0.8739900000000002,0.887145,0.802644507291813,0.7823138294715067
7994,0.8644841245579405,32,0.7728025504947592,18,0.8795557491158812,0.7727650727885594,0.8200899999999999,0.8787349999999998,0.8020323770575865,0.7436476793443314
7995,0.8528685406148294,30,0.7564941015911997,22,0.824915831229659,0.7342393482199885,0.8703200000000002,0.8913224999999997,0.7756732297930286,0.7818244801317935
7996,0.8947391819120192,34,0.8134568076708322,12,0.9067508638240387,0.8180622510631227,0.8810899999999999,0.8843649999999995,0.8098934644566904,0.8078092641003929
7997,0.8608939404732961,50,0.7928443738210299,12,0.8775241309465928,0.8241066977757805,0.8528300000000003,0.8356974999999988,0.7400098780316654,0.7831542217008931
7998,0.8539177056822257,48,0.8017156336511562,10,0.8620704113644513,0.8059378687819015,0.8385199999999999,0.8530100000000002,0.8136701684859975,0.7813166285548241
7999,0.8402451936549235,34,0.7731499932688642,17,0.8471084428654025,0.7701787629884039,0.8237688888888889,0.8429949999999997,0.7703512724294205,0.7818911746692286
8000,0.8448699037589474,34,0.7654205207268253,10,0.8558848075178946,0.7717260407625041,0.8170100000000003,0.8507000000000001,0.7585623489308765,0.7596676524514167
8001,0.8631112921686258,54,0.7930294890601978,15,0.8581750843372514,0.7906198456714716,0.85491,0.8811850000000004,0.8088938283180029,0.7819844365798448
8002,0.8461865175952515,33,0.7703801054453248,12,0.8179117851905027,0.751854851733758,0.8714400000000003,0.8774825000000006,0.795985368104409,0.7818253502093739
8004,0.8450524281934478,34,0.7867915347135972,12,0.8437698563868955,0.7765788528826651,0.8380700000000003,0.8545999999999999,0.814424009302942,0.7795844237861166
8008,0.8568102475155365,33,0.7786005080540148,16,0.8778567450310732,0.788057041527352,0.8437299999999999,0.8277974999999996,0.7554024060931364,0.7828855430682191
8009,0.8533643246133911,33,0.7910757426173873,11,0.8475436492267816,0.7814935609212921,0.8832400000000001,0.835130000000001,0.8049473684916048,0.7963684801353608
8010,0.8747926308801913,33,0.7871386085252097,15,0.8547302617603825,0.7795480850223685,0.8943899999999998,0.8953200000000003,0.807249698869484,0.7822085651866177
8012,0.8613041268318349,39,0.7922127384040044,10,0.84689325366367,0.7911813139794515,0.8748899999999995,0.8765400000000001,0.8021233416184228,0.784364984038692
8013,0.8783255970806155,33,0.7956947634307439,16,0.8935120274945657,0.8152855071009386,0.9054733333333336,0.820804999999997,0.744933880902849,0.807274158618249
8014,0.855528579113144,33,0.7811966808996951,10,0.8486421582262882,0.7761722283280499,0.8445400000000001,0.8802899999999994,0.7934035761550404,0.7790386907876401
8015,0.8451205179333743,33,0.7647797313168893,18,0.8285181608667489,0.7731915575000762,0.9125559999999997,0.8108897499999995,0.7309083445733756,0.7818274656940291
8016,0.8513275323194034,34,0.7808921754329177,12,0.8397925646388067,0.7712237836241588,0.8450700000000001,0.8806549999999997,0.8067251803618303,0.7743959541215232
8018,0.8741985820126217,33,0.7970962021738281,12,0.8853571640252436,0.77800500755008,0.85477,0.8713099999999996,0.8509743477654246,0.7814004458297279
8019,0.8669600132170784,34,0.7814782141166718,14,0.8723462764341574,0.7789363053256712,0.8696499999999999,0.8534974999999987,0.7863886868128079,0.7816515590025369
8021,0.8534911345416527,35,0.7603569372175141,11,0.8423072690833056,0.7520304843847918,0.8619999999999997,0.86735,0.7552424153700685,0.782124364730404
8022,0.8720336996253578,34,0.7799472327359198,9,0.8914861492507159,0.7903949396571996,0.8295600000000001,0.8756024999999994,0.7712690060043906,0.7677300456248896
8023,0.8658087370207229,33,0.7866745431566045,15,0.8686274740414459,0.7721707208198297,0.8404700000000003,0.8855099999999996,0.8212618030526586,0.7810949279340993
8024,0.8597254695344501,55,0.7808333683449182,16,0.8526171890688996,0.7861937946194025,0.8760899999999999,0.8575775000000011,0.7691228891333474,0.7818229950075206
8026,0.8629402730867841,33,0.7953730680844755,15,0.8641892961735683,0.8039049938349913,0.8751000000000001,0.8482824999999999,0.7902999983951463,0.7833822862727731
8027,0.8609808856477327,42,0.7753426139422901,9,0.8765855212954651,0.7812469701648768,0.8583100000000004,0.8324425000000004,0.7570870394363575,0.7817894760030495
8028,0.8661256158477022,33,0.7771156699939727,11,0.8520223428065159,0.7603675599387489,0.8777000000000001,0.8827577777777772,0.7981901380880154,0.7895374220103776
8029,0.8715695435750834,32,0.794663366519766,16,0.8750942954835003,0.7868149273361688,0.8548570833333332,0.8812325,0.8231960935271398,0.7818275178795869
8030,0.8474200090463188,33,0.757710924761412,11,0.8517887680926375,0.7499998563296063,0.8377299999999996,0.8483725000000005,0.770519489001799,0.7603244973846367
8032,0.8589408923489649,32,0.7871400297916682,10,0.88006303469793,0.7873521800491318,0.8461299999999998,0.8295074999999996,0.7903334571790291,0.7835223018893801
8033,0.8724323221913586,59,0.7849036698760716,10,0.864152144382717,0.7910688946923127,0.8803599999999999,0.8810650000000002,0.7755112089219012,0.7819656811977597
8035,0.8558339549690803,34,0.7855795392030671,18,0.8463130488270493,0.7750377865451411,0.8607700000000007,0.8699397222222223,0.8102860067132613,0.7819565770087248
8036,0.8552500148694995,32,0.7875439694379555,11,0.8566126547389988,0.7740319883032469,0.8349500000000002,0.8728247500000001,0.825451009052495,0.7766608920928331
8037,0.8434861323819789,59,0.764508035230637,16,0.8226097647639576,0.7247997462710792,0.8523000000000002,0.8764250000000002,0.8267544158636682,0.7816782325167215
8038,0.8437558118655318,33,0.7613504171696205,15,0.8309066237310632,0.7634521832945231,0.88611,0.827100000000001,0.7364671577222902,0.7820301443671457
8040,0.8537772496716398,33,0.7804234145581759,18,0.854333249343279,0.7661123149960974,0.8633099999999999,0.8431325000000013,0.8075180719455733,0.7819509562949353
8041,0.847474925392252,32,0.7680598245733645,18,0.8415811007845038,0.7918384028336808,0.8700200000000002,0.8367175,0.7001164345848656,0.7884460580412314
8042,0.862221074336946,32,0.7869368833869865,12,0.8712533986738916,0.8220342705900279,0.8703100000000003,0.8360675000000003,0.7218430593328113,0.7818359330350788
8043,0.8586234242764541,34,0.7787163701080471,11,0.8651242096640189,0.786493383920633,0.8431200000000005,0.861125277777778,0.7687887628564285,0.773089949734494
8044,0.8633833088653526,33,0.7919922165695894,13,0.8703866658076282,0.8031233554521792,0.8595149038461533,0.8532450000000006,0.7798946446074887,0.7818275107665104
8045,0.8685333955997985,32,0.7765078762212033,17,0.8768905411995965,0.7932440129343125,0.86933,0.8510225000000007,0.7480604488953833,0.7714830301208053
8047,0.8738060646773013,32,0.7935681486578556,11,0.8721383793546028,0.791277981993014,0.8743999999999998,0.8765474999999996,0.8084696826547695,0.7832469479906247
8048,0.8583141692490331,33,0.7834753917924627,18,0.8409626440536216,0.7612342315762078,0.8954488888888892,0.8558825000000004,0.8256924417034259,0.7857406623140093
8049,0.8596317651231438,33,0.7631465672070581,13,0.8567335302462875,0.7598030155996316,0.8415900000000001,0.8834699999999998,0.7615314655059732,0.7714487721229959
8050,0.8701531207756616,32,0.7796868803184789,10,0.8541687415513234,0.7695788559909288,0.8821799999999996,0.8900950000000002,0.7909405361595419,0.788649273132516
8051,0.8561741542384084,33,0.7816409684149094,13,0.8460058084768167,0.7574683461096106,0.85202,0.8806650000000001,0.8301302319655588,0.7814969494748574
8052,0.8794977204946035,33,0.7822466615157408,11,0.8956491909892069,0.7966420661688763,0.8654900000000001,0.8612025,0.7539622197186728,0.7817402940065378
8054,0.836984352726368,32,0.7577481438374207,10,0.8440194554527362,0.7582678914264103,0.8509209999999996,0.8089774999999997,0.7327331826851298,0.7817236098117328
8056,0.8596399671232262,37,0.7757046314073295,13,0.851457434246452,0.7712719796209161,0.8793900000000004,0.8562550000000003,0.7765157425169391,0.783758823870547
8057,0.8567907991056202,34,0.776197913406132,15,0.8599540982112406,0.787567052628029,0.8744100000000004,0.8328449999999993,0.747899433211774,0.7817581151566959
8058,0.8545389067306035,62,0.7867948895643324,24,0.8774873134612068,0.8039278644467077,0.8118910000000003,0.8512899999999999,0.7777026149226305,0.761621214441284
8059,0.8644900061342624,33,0.7766809997755024,12,0.8644625122685249,0.7690066370712205,0.8818699999999998,0.8471650000000001,0.7869196180599899,0.7817911068995786
8060,0.8914152198566684,57,0.7920682691096166,17,0.9045154397133373,0.7989724693568585,0.8746200000000001,0.882009999999999,0.78726811749835,0.7830600202263996
8061,0.8504277362319903,38,0.7875536756637151,11,0.8371267224639798,0.7809018086800256,0.8618500000000003,0.865607500000001,0.8067238523647566,0.7816872329300527
8062,0.8468115105088798,33,0.7785027832974014,13,0.8666467710177594,0.7809903151386943,0.8068600000000002,0.8470925000000002,0.8029861071993414,0.7490443957128752
8063,0.8312598670998157,79,0.7489964209648641,19,0.8233347341996313,0.7317084667852903,0.8818299999999998,0.7965400000000004,0.7507917988053264,0.7817769514835491
8064,0.8547816785691248,33,0.7748376816920617,10,0.8634433571382494,0.7895567484520941,0.8550900000000001,0.8371500000000003,0.7397900475011613,0.780447182362897
8065,0.8621486650439483,33,0.7759889231575379,11,0.8671585800878961,0.7717620211247965,0.82674,0.8875375000000004,0.7821804683911999,0.7782511819893584
8066,0.8535704015983862,41,0.7743697127422638,12,0.8633145531967724,0.778722607091431,0.8317199999999998,0.8559325000000001,0.7669195577617249,0.7731140790244685
8067,0.861615613419941,32,0.7791654065872982,11,0.8407499768398812,0.7699619703118071,0.8862100000000005,0.8787525000000008,0.7938596346403373,0.7828780510852411
8068,0.86299566916608,33,0.7708442313970099,10,0.863198838332159,0.7665947434187498,0.8819600000000005,0.8436250000000011,0.7566480332929325,0.7935394054576074
8069,0.8564082161403426,34,0.7730698253412405,11,0.8718301822806849,0.7774332806477545,0.8448200000000001,0.8371525000000004,0.7801253792533468,0.7572873608161057
8071,0.8478888956322204,33,0.7924008935003508,10,0.8462575417223163,0.8007637751950667,0.8389779990842492,0.8600624999999998,0.7862487589898964,0.7818272646213734
8072,0.8625624261679735,55,0.7746067933194588,35,0.8632886023359468,0.7638216046542351,0.8317500000000001,0.8919225000000003,0.7882699836267778,0.7825139803425872
8073,0.8512413376195002,32,0.7830643222050306,13,0.865202675239,0.7733457339036346,0.8219600000000001,0.8526000000000006,0.8099511178662431,0.77561470314661
8074,0.8563814978130571,32,0.7862962125339445,17,0.8562417456261143,0.7960800237080206,0.8586999999999996,0.8543424999999999,0.7747208995801728,0.7783039031395641
8075,0.8755531209576006,33,0.7911568557270438,13,0.8684887419152012,0.7857085561688608,0.8791200000000003,0.8861149999999998,0.805517828861468,0.7876924817089852
8076,0.8594039858950657,52,0.7780608840373376,12,0.8480054717901319,0.7658887155262459,0.8721399999999998,0.8694649999999996,0.7967728404681166,0.7836932646287422
8077,0.8563228892365597,33,0.801576481578876,10,0.8628570284731197,0.8270901634673363,0.8368000000000001,0.8627774999999995,0.771718095119039,0.7804075042617926
8078,0.8716588035365921,33,0.7922708168770007,17,0.8625124681842956,0.7963557549918051,0.8644799999999999,0.897130277777777,0.7909985520206035,0.7853732055037891
8079,0.8429345698629007,35,0.7606692029505298,10,0.8462766397258018,0.7454105687273269,0.83735,0.8418349999999992,0.7700284576419038,0.7818272167055611
8080,0.8526656656749546,34,0.7796562689372932,10,0.8588275813499093,0.7693984202448627,0.81684,0.8761674999999997,0.8012541093691147,0.7785741258903327
8081,0.8822745588021699,32,0.7948036129249345,11,0.8933553676043398,0.8079079116781249,0.86814,0.8742475000000003,0.7777602974892981,0.7856383308541905
8082,0.8615137191276151,34,0.7731603066637139,16,0.8492149382552295,0.7498497215779238,0.8750099999999996,0.8726150000000018,0.799353164699192,0.7935886187998159
8084,0.8750848157124949,34,0.7826137974411075,14,0.8726371314249896,0.7814184400825737,0.8851600000000001,0.8699050000000004,0.7838827230189485,0.7837355865803342
8085,0.8891533820333809,33,0.7832545119685956,10,0.9074530140667622,0.7918504007109728,0.8717800000000001,0.8699274999999993,0.7675200206122127,0.7817972258402246
8086,0.8579157636128907,50,0.7628198139644833,15,0.8508115272257816,0.7500235805616318,0.85501,0.8750299999999998,0.7690539459483585,0.7821781487863108
8087,0.8526714242279734,33,0.7751570399730764,11,0.8337630621311609,0.7599678612412586,0.8618195726495727,0.8813399999999987,0.7988649009254817,0.7818275364843066
8088,0.8453933366299636,33,0.7587995272537873,11,0.8489004232599274,0.7623421415008708,0.8766200000000002,0.8071524999999994,0.7285896815156336,0.7819241444977743
8089,0.861554513453095,33,0.7655885782668442,10,0.84947027690619,0.7464595578463411,0.8775300000000003,0.8697474999999996,0.7875458238193812,0.7818893735553133
8090,0.8537529884676076,32,0.7537362219996795,12,0.8461022269352154,0.7358085161504686,0.8951399999999998,0.8276674999999993,0.7588206178016114,0.7845072378961696
8091,0.8714520808327153,34,0.7784285220129422,12,0.8610052727765412,0.7720646592515537,0.8988500000000005,0.8649477777777784,0.7876265617296384,0.7819582078190234
8092,0.8343880108422934,33,0.7800941072245798,14,0.8340910216845869,0.7882570970554834,0.8502900000000002,0.8190799999999996,0.7621587604179353,0.7817034743694172
8095,0.8859859738696199,34,0.8003367319272793,10,0.8859531977392402,0.7984460119915672,0.8994699999999995,0.8725674999999999,0.8198920874758691,0.7845628162501136
8096,0.855133841010558,32,0.7663352555529018,14,0.8654989320211157,0.7621870226673813,0.8443400000000001,0.8451975000000003,0.7607002676770344,0.7802667091998106
8097,0.8738133132289977,42,0.7809949676405472,13,0.8708103764579949,0.7692777852411984,0.8843800000000002,0.8692525000000008,0.8034686687229049,0.7819556313568871
8098,0.8655332023694995,34,0.7829086922585098,11,0.8566126547389988,0.7740319883032469,0.8784399999999999,0.8704675000000002,0.7991803507470735,0.7843904416804718
8100,0.8777141967626271,33,0.8007463024961471,10,0.8953683935252544,0.8056038302188228,0.8302200000000001,0.8898999999999995,0.8158123104861597,0.7759652390607833
8101,0.8599613489813566,97,0.7728129542502369,34,0.8642226979627127,0.7853454369673526,0.8829799999999999,0.8284200000000007,0.7385629741282467,0.7819979689379959
8102,0.8660470538189617,32,0.7711630153630614,10,0.8634291076379237,0.7505188052534841,0.8817900000000003,0.8555399999999996,0.8015716938905978,0.7820427570546793
8103,0.8559305900929952,33,0.7809541776756762,10,0.8680699301859905,0.7844206024790322,0.8508100000000002,0.8367724999999995,0.7768754233849076,0.778100082359733
8104,0.8527384499353545,33,0.764983961162899,11,0.853968649870709,0.7556861572122413,0.8957590000000002,0.8072575000000002,0.7657833332484689,0.7827801969786448
8105,0.8826556052457203,34,0.7989356236763444,16,0.8737374604914396,0.8063607450159828,0.93214,0.851007500000002,0.7783226775855172,0.8046983270878949
8108,0.869474519037726,32,0.7852078140065272,10,0.8678665380754518,0.7828151584605857,0.8684000000000001,0.8737650000000008,0.7936871447807565,0.7815137943241809
8109,0.8591897799091321,86,0.7913569327502743,22,0.8731808098182642,0.811653904138109,0.81141,0.8789875,0.774023685774971,0.7680962369499081
8110,0.8724657506654993,33,0.7854263837431718,13,0.8678915013309986,0.7951889626463408,0.8960099999999995,0.85807,0.7669272138114455,0.7844003958685603
8111,0.8478563383117117,34,0.7742303031698534,13,0.8316351766234237,0.7665397029529001,0.8645499999999999,0.8636049999999998,0.7809565819166664,0.7828852248569468
8112,0.8736044075756011,33,0.7789377398893119,10,0.8652100651512019,0.7632875292972976,0.8748600000000002,0.8891375000000002,0.8048481284981803,0.7843277724644722
8113,0.8747692984162745,35,0.7886883681934784,10,0.8684073468325484,0.7706789076138448,0.8714900000000001,0.8907725000000012,0.8294924112181299,0.7839032463280942
8114,0.8396792701447747,32,0.7667134942520976,16,0.8350135402895493,0.7564146806371049,0.8230499999999996,0.8656400000000005,0.7872548295441492,0.7667697861900313
8115,0.8677785100037804,33,0.7660496139954147,11,0.8585307700075602,0.7324329498501083,0.8913699999999996,0.8626825000000015,0.7914715951434739,0.8078609611379688
8118,0.8694182042301796,34,0.7875785353949012,13,0.8690889084603595,0.783290689695565,0.8758999999999999,0.8635949999999998,0.8026702703715184,0.7810624918169562
8120,0.8630663458565809,33,0.7904975628289552,11,0.8614339417131617,0.7646257744349867,0.8478900000000005,0.8815075,0.8526363900930544,0.7801023123527931
8121,0.8640924820706273,32,0.7937285909571001,16,0.8529945474745875,0.804704902906004,0.8966708333333336,0.8537100000000004,0.7757398303396911,0.7897647276767014
8122,0.8694388458180761,34,0.803030866004725,12,0.8730039416361512,0.8104428955509322,0.8459400000000001,0.8858075000000017,0.8099592026260167,0.7812784702910188
8123,0.8767745624007068,30,0.8162191668119231,9,0.8889078748014134,0.8252487321409179,0.8360499999999998,0.8932325000000005,0.8325535139409408,0.7818256890249157
8124,0.8764906092829039,32,0.7939813669077347,10,0.882147468565808,0.8104478436258779,0.8744999999999998,0.8671674999999998,0.7729467039514386,0.7820830764277444
8126,0.870513039571963,33,0.7889842075531379,12,0.8806910791439264,0.7833316090525039,0.8545999999999999,0.8660699999999991,0.8075321459611936,0.7817414661463503
8127,0.8570725844521043,33,0.7943286684679023,13,0.8615226689042085,0.7888754923740998,0.8417999999999999,0.8634450000000006,0.8336676517036586,0.7658960374197507
8128,0.8484484898517497,33,0.7648533285024546,15,0.8218269797034996,0.7579165616321649,0.8817200000000003,0.8684199999999995,0.7601176617052482,0.7834625290402403
8131,0.8544282728809951,34,0.7782895336749267,11,0.8648640457619902,0.7850991750177355,0.8351499999999997,0.852835,0.7666777830884257,0.7762820015758098
8132,0.861909006709137,51,0.7793688340046135,13,0.8748442634182736,0.7617897499126579,0.8201799999999999,0.8777675000000006,0.8325417419004832,0.761354094292655
8134,0.8617524025409207,33,0.7938915256524613,13,0.8786098050818414,0.807019925280961,0.8117199999999998,0.8780699999999999,0.7797984112503826,0.7817278407975409
8136,0.8415547443656581,35,0.7687282909345519,10,0.8224619887313169,0.7479324752734888,0.8503599999999996,0.8709349999999995,0.8071070986423396,0.7719411145488905
8137,0.8645362180982139,33,0.786465921452469,15,0.8681949361964281,0.7855735696057096,0.8688899999999997,0.8528649999999993,0.7937953980122319,0.7809211485862247
8138,0.8670413666686212,33,0.7737114204616252,13,0.8701989833372423,0.792051595796431,0.8456500000000001,0.8821175,0.7367384214154122,0.7740040688382264
8140,0.8568740021938595,33,0.7678201069928818,11,0.8732067543877187,0.7663141257912061,0.8248800000000004,0.8562025000000004,0.7640584823273293,0.7745936940617856
8142,0.8685215633601032,33,0.7933029477919555,9,0.8784806267202062,0.8060510026118247,0.8735900000000004,0.8435350000000003,0.7777165849543579,0.7833932009898152
8145,0.8530433367608596,33,0.7634414487732042,16,0.8401704235217193,0.7579344479047193,0.8774300000000003,0.8544024999999997,0.7308225399928816,0.8070743592904968
8146,0.8515604582287687,45,0.7657774574608888,17,0.8288371664575375,0.7660411871464804,0.88692,0.8616474999999997,0.7485254741511351,0.782501981399459
8147,0.8375717361833327,34,0.7679349750389537,13,0.8411872223666653,0.7829893513823402,0.8193099999999999,0.8486025000000003,0.7556849176853773,0.7500762797057574
8149,0.8181932385717605,34,0.7550722063361024,10,0.8040752271435205,0.7439383773631735,0.8267200000000001,0.8379025000000009,0.7545938312170383,0.7778182394010247
8150,0.8800843087503256,34,0.7833156222166229,17,0.8666611175006514,0.7687038865949329,0.90982,0.8771949999999995,0.789883002048117,0.8059717136285088
8151,0.848942255811761,33,0.7739438910850603,11,0.850590761623522,0.7803410869034628,0.86177,0.8328175000000002,0.7534926021581386,0.7816007883751774
8152,0.8512502927733929,45,0.7837348625167768,22,0.847738085546786,0.7973820744604574,0.8926299999999995,0.8168950000000004,0.7323924730011021,0.8077828281450904
8153,0.8346880509624596,33,0.7314008453210873,10,0.811659851924919,0.7082991302891983,0.8834700000000001,0.8319625000000004,0.7268345790588623,0.7821705416470902
8155,0.8725824207086118,65,0.8035702726915537,10,0.8856260914172231,0.83344646578715,0.8755600000000004,0.8435175000000003,0.765126919231456,0.7822612399604589
8156,0.8612929630098934,34,0.784993647586001,11,0.8508046760197867,0.7997199368752518,0.8617100000000001,0.8818525000000004,0.7591264540205529,0.7814082625729474
8157,0.8462185941527397,31,0.7689421374670625,13,0.8710296883054799,0.7737390418138627,0.8240699999999999,0.8187449999999995,0.7760996164392204,0.7521908498013044
8158,0.8361059030724318,33,0.7802646530190371,10,0.8458093061448636,0.7787148155161032,0.8126599999999999,0.8401450000000004,0.7886350883890371,0.774993892654905
8159,0.8649109231647464,34,0.7739983183127415,11,0.8663630963294929,0.7724992434541563,0.8851899999999996,0.8417275000000001,0.7682909111477016,0.7827038751949513
8161,0.8494699400505259,35,0.7602067711030169,12,0.8510323801010518,0.7462395328569583,0.85914,0.8366750000000001,0.7634844526877254,0.7848635660104255
8162,0.8513047568549028,33,0.7874883643850205,10,0.8533938192653608,0.785747646504,0.8644788888888888,0.8339525000000003,0.7743560512463353,0.8041021132857465
